,PROFIT_DIFF_1_z60_rolling_ic_size252,PROFIT_DIFF_1_z60_rolling_icir_size252,PROFIT_DIFF_1_z60_rolling_rankic_size252
2019-12-05,-0.004875182513105179,2.3205827027390176,0.004768077837016876
2019-12-09,-0.009364012390563564,2.2817331842580257,-0.0033478152871529204
2019-12-10,-0.006062107771071191,2.245958401049196,0.001054698667573207
2019-12-11,0.00572394879509652,2.216685974606677,0.007949046018919147
2019-12-12,0.006364158937275183,2.188562005258184,0.008860143694782245
2019-12-16,0.012591158277126167,2.163747644685909,0.017141759112257182
2019-12-17,0.013944864437090084,2.1400614699133405,0.01750094906019004
2019-12-18,0.02875670079743759,2.122113917111217,0.030501900463709753
2019-12-19,0.030778750118273107,2.1051669988075052,0.03353852406671663
2019-12-23,0.042625258585136154,2.092126635484945,0.04500035994020635
2019-12-24,0.03470193088298128,2.0770335503800736,0.03782079029980693
2019-12-25,0.047318086800704165,2.065639499318644,0.050911016048648616
2019-12-26,0.04945835988879869,2.055131932937772,0.05297205265224563
